id,x,y,z,type,excitation_type,layer
3860972627,139138,171123,1408,PYRAMIDAL,1,6
46969492820,290462,98315,4480,INTERNEURON,0,3
3908950544,282777,150901,5248,INTERNEURON,0,4
36010258987,367799,63274,2176,INTERNEURON,0,1
4752948144,208706,219957,3456,PYRAMIDAL,1,6
36504721029,331557,86045,3712,PYRAMIDAL,1,2
3283123811,271467,148145,1664,PYRAMIDAL,1,4
74142315852,130940,137121,4352,PYRAMIDAL,1,4
4428980913,183442,176942,1024,PYRAMIDAL,1,5
35992911168,287205,51484,4224,PYRAMIDAL,1,0
35992911168,286727,51739,4480,INTERNEURON,0,0
24394768409,399729,237685,1536,INTERNEURON,0,3
1715457604,424951,89233,257,INTERNEURON,0,1
32018549008,246413,214791,4736,PYRAMIDAL,1,5
30413065391,147124,151598,1280,PYRAMIDAL,1,5
32458112463,354413,241943,4608,PYRAMIDAL,1,4
4697040024,343422,183698,4352,PYRAMIDAL,1,3
32221255000,242348,214976,4096,INTERNEURON,0,5
39629115660,191610,165362,4224,INTERNEURON,0,5
28335768655,273164,94413,3456,PYRAMIDAL,1,3
4420817873,362128,193599,2304,PYRAMIDAL,1,3
1698301804,342979,89050,3200,PYRAMIDAL,1,2
1143273531,286124,70614,1664,INTERNEURON,0,2
3444362545,303545,149050,512,INTERNEURON,0,3
5829377683,241543,227556,128,PYRAMIDAL,1,5
4562521381,251179,180575,896,PYRAMIDAL,1,5
20972687641,359201,134228,2048,INTERNEURON,0,2
29993026400,188545,169362,3712,PYRAMIDAL,1,5
5235437323,338682,192833,4608,PYRAMIDAL,1,3
40957748562,317657,202438,4992,INTERNEURON,0,4
47040115351,219268,115842,3712,INTERNEURON,0,4
31932067838,308578,192354,3072,PYRAMIDAL,1,4
52264470999,177316,276020,3072,INTERNEURON,0,7
55438960871,206281,105886,5248,INTERNEURON,0,4
42356246573,330525,254519,3584,PYRAMIDAL,1,4
4577632758,275677,184985,1920,PYRAMIDAL,1,4
6051268386,328994,221590,1408,PYRAMIDAL,1,4
3733681336,257934,154163,1408,PYRAMIDAL,1,4
69330192405,325491,259537,4352,INTERNEURON,0,5
5801387147,271421,202523,4608,PYRAMIDAL,1,5
29706786384,359742,130884,2816,PYRAMIDAL,1,2
2790411730,376913,130867,1152,PYRAMIDAL,1,2
36752455875,356352,77788,2432,INTERNEURON,0,2
2495953389,245324,126086,1152,PYRAMIDAL,1,4
42949353565,216119,264826,5120,PYRAMIDAL,1,7
5311494938,436451,193505,896,INTERNEURON,0,2
3283123811,270372,148748,1664,INTERNEURON,0,4
4741705337,376726,172663,2816,INTERNEURON,0,3
29605544162,378439,126788,2048,PYRAMIDAL,1,2
4100267457,304690,188915,2176,PYRAMIDAL,1,4
28132464174,297818,84293,4608,PYRAMIDAL,1,2
29659159743,243085,140500,3072,PYRAMIDAL,1,4
5144707392,230295,190727,512,PYRAMIDAL,1,5
30007013792,196220,135815,2176,INTERNEURON,0,5
6024781859,420877,216567,1792,INTERNEURON,0,2
4246657345,350773,167374,1280,INTERNEURON,0,3
5731054304,316958,219988,1408,PYRAMIDAL,1,4
45878986196,343037,77274,3328,INTERNEURON,0,2
6150204315,283025,224650,2688,PYRAMIDAL,1,5
2528849424,367659,120085,2176,PYRAMIDAL,1,2
6402159355,408813,201813,2944,PYRAMIDAL,1,2
5031403023,309800,201830,1792,PYRAMIDAL,1,4
40990002466,410584,196402,3200,PYRAMIDAL,1,2
42414869472,348512,245956,3072,INTERNEURON,0,4
2090806103,340447,99130,768,INTERNEURON,0,2
3461883301,396540,147695,640,PYRAMIDAL,1,2
2660302276,379565,119892,128,PYRAMIDAL,1,2
28277700334,287172,74619,4864,PYRAMIDAL,1,2
50918550063,408701,244152,3840,PYRAMIDAL,1,3
36109412985,278511,49093,4608,PYRAMIDAL,1,0
5790407333,387426,207024,640,INTERNEURON,0,3
4506438052,303701,168523,128,PYRAMIDAL,1,4
44700831942,361916,47852,2944,INTERNEURON,0,1
40170943968,287639,183010,3328,PYRAMIDAL,1,4
67015889514,323854,189797,3712,INTERNEURON,0,4
4085710235,354531,167326,2816,PYRAMIDAL,1,3
40638367447,306158,203292,3584,PYRAMIDAL,1,4
5136107765,407100,195622,896,PYRAMIDAL,1,2
30167420700,208547,146493,4992,PYRAMIDAL,1,5
1786081945,356010,105585,1792,PYRAMIDAL,1,2
4415590654,192516,176074,4096,PYRAMIDAL,1,5
5907199599,408949,236162,1536,PYRAMIDAL,1,3
27783968505,324667,65784,3968,PYRAMIDAL,1,2
32722040217,415878,218455,2944,PYRAMIDAL,1,2
5172755723,219290,187765,3584,PYRAMIDAL,1,5
6196242024,358981,241264,2688,PYRAMIDAL,1,4
2441054499,355851,100432,3456,PYRAMIDAL,1,2
37359579780,228077,94665,2816,PYRAMIDAL,1,3
42402355619,408634,245393,2176,INTERNEURON,0,3
29512463551,205624,120230,2816,PYRAMIDAL,1,4
1259220405,281004,73069,2432,PYRAMIDAL,1,2
31259472809,203072,188607,3968,PYRAMIDAL,1,5
39169900219,391096,145288,2688,INTERNEURON,0,2
2907351442,368211,119994,1920,INTERNEURON,0,2
3107837954,256725,155505,768,PYRAMIDAL,1,4
4141223577,270886,172795,1920,PYRAMIDAL,1,4
2469905195,343993,117063,896,PYRAMIDAL,1,2
68415133207,370673,230866,5248,INTERNEURON,0,3
32937317308,323852,244103,4096,PYRAMIDAL,1,4
40523880283,389218,192468,2176,INTERNEURON,0,3
41864441467,430301,233712,2176,PYRAMIDAL,1,2
53594812181,341989,55694,3584,INTERNEURON,0,1
29182465212,354980,107881,4864,PYRAMIDAL,1,2
89856658423,342696,76629,5248,INTERNEURON,0,2
36008695469,324084,62261,4864,PYRAMIDAL,1,2
4049938072,147300,158460,128,INTERNEURON,0,5
4797845396,310239,170827,4992,PYRAMIDAL,1,4
2746434850,331938,110856,1664,PYRAMIDAL,1,3
4756145379,331121,197480,2048,INTERNEURON,0,4
27928444413,285150,74681,3968,PYRAMIDAL,1,2
5981431463,434910,219190,128,PYRAMIDAL,1,2
1318747740,310754,85799,256,PYRAMIDAL,1,2
3498414218,215537,152163,640,INTERNEURON,0,5
5629416191,343841,212574,2176,PYRAMIDAL,1,4
3934517187,177911,192403,128,PYRAMIDAL,1,6
29309538825,222558,117954,3840,INTERNEURON,0,4
54730579274,351628,96193,4480,INTERNEURON,0,2
4330977844,270927,164269,2432,PYRAMIDAL,1,4
838389431,324226,62709,1024,PYRAMIDAL,1,2
42155015694,409068,241239,2688,PYRAMIDAL,1,3
3913288586,403939,164437,768,PYRAMIDAL,1,2
30813996296,388456,160070,2176,PYRAMIDAL,1,2
29663656798,364786,119660,4096,PYRAMIDAL,1,2
3329117097,319537,164554,1024,PYRAMIDAL,1,3
3925990067,362424,156338,2816,PYRAMIDAL,1,3
1741928933,350830,95168,128,PYRAMIDAL,1,2
81210515603,365291,83940,4992,INTERNEURON,0,2
6965596900,271353,253927,768,INTERNEURON,0,5
32458229586,363810,210620,2048,INTERNEURON,0,3
2601679224,375910,122980,1280,PYRAMIDAL,1,2
416640370,330611,63765,128,PYRAMIDAL,1,2
1434621263,304306,83598,2048,PYRAMIDAL,1,2
36126555101,356637,57182,2176,INTERNEURON,0,1
4522748579,353860,200092,512,PYRAMIDAL,1,3
5368685507,406995,212150,1152,PYRAMIDAL,1,3
4917720175,410707,181300,128,INTERNEURON,0,2
4130711237,390035,167436,128,INTERNEURON,0,2
1727591544,352219,81181,1280,INTERNEURON,0,2
4079067680,141663,162739,256,PYRAMIDAL,1,6
7344742514,295535,252420,2816,PYRAMIDAL,1,5
5885489433,185718,195240,2816,PYRAMIDAL,1,6
28220347017,323736,90097,3968,PYRAMIDAL,1,2
78153940793,378675,257524,4608,PYRAMIDAL,1,3
45471793802,348901,65157,4096,INTERNEURON,0,1
6645119823,282675,230497,4992,PYRAMIDAL,1,5
33521328213,375122,243945,1920,PYRAMIDAL,1,3
2689299830,380916,119762,1408,PYRAMIDAL,1,2
46385406971,240767,101662,3072,INTERNEURON,0,3
4205381458,442908,162685,1536,INTERNEURON,0,1
48152580975,408531,161942,3200,PYRAMIDAL,1,2
29454964853,213608,126520,3072,PYRAMIDAL,1,4
5379183781,294148,204800,640,INTERNEURON,0,4
2978327839,293720,112156,4608,PYRAMIDAL,1,3
3168855453,339827,143644,1408,PYRAMIDAL,1,3
4983175327,194726,184362,2560,INTERNEURON,0,5
31877373153,413596,189921,3968,PYRAMIDAL,1,2
6294345137,230711,228881,2304,PYRAMIDAL,1,6
30817077566,476191,161569,1920,INTERNEURON,0,1
5928955103,182753,212750,1152,INTERNEURON,0,6
5040528028,163217,200691,2048,PYRAMIDAL,1,6
3441163849,230932,137511,1280,INTERNEURON,0,4
5452583233,305819,208348,2048,PYRAMIDAL,1,4
38453617472,307035,128064,4992,INTERNEURON,0,3
38453617472,306446,127193,4736,INTERNEURON,0,3
3372334881,340748,147314,2176,PYRAMIDAL,1,3
852626175,305767,60061,1536,INTERNEURON,0,2
72470764063,207117,86773,4224,INTERNEURON,0,0
2337548393,318574,112084,1024,PYRAMIDAL,1,3
29309319912,227433,117243,2048,PYRAMIDAL,1,4
3748121982,251332,149720,3072,PYRAMIDAL,1,4
5351326404,318891,186805,2560,PYRAMIDAL,1,4
38218995290,241666,118514,3968,PYRAMIDAL,1,4
33169807889,311020,230572,2816,PYRAMIDAL,1,4
2628559965,319222,129166,640,PYRAMIDAL,1,3
43484408306,120133,278316,3200,INTERNEURON,0,7
35760742053,308584,51849,3200,PYRAMIDAL,1,2
2324026603,336628,114121,3072,PYRAMIDAL,1,3
34316148321,201972,268343,3456,PYRAMIDAL,1,7
42141247509,430598,241540,2048,INTERNEURON,0,2
4502817979,186839,177308,256,PYRAMIDAL,1,5
31271432573,131252,170473,1664,PYRAMIDAL,1,6
49666514460,416774,194479,3328,INTERNEURON,0,2
37956848626,252798,112561,5248,PYRAMIDAL,1,3
4675751849,149851,187206,768,PYRAMIDAL,1,6
5676695402,470631,205576,640,INTERNEURON,0,1
38900905000,180837,124064,4096,PYRAMIDAL,1,4
3126950831,400043,144621,128,PYRAMIDAL,1,2
2951446513,381447,120440,1920,PYRAMIDAL,1,2
30260881515,388293,138284,3456,PYRAMIDAL,1,2
490988719,375906,48385,1280,INTERNEURON,0,1
3137185842,280394,128138,640,INTERNEURON,0,3
77229407541,160138,228774,4864,INTERNEURON,0,7
32960898453,157177,226536,2304,INTERNEURON,0,7
50379978000,419239,243009,4096,PYRAMIDAL,1,3
32718477148,311646,213724,4352,PYRAMIDAL,1,4
40463664852,321017,203952,5248,PYRAMIDAL,1,4
46766550937,325479,103524,5120,INTERNEURON,0,2
4086426770,350038,176639,2048,PYRAMIDAL,1,3
3982540055,286622,159894,1792,PYRAMIDAL,1,4
29076901128,242837,108685,3200,PYRAMIDAL,1,3
1014493630,339464,89348,384,PYRAMIDAL,1,2
49316762261,405868,180223,3712,INTERNEURON,0,2
57483934429,418397,183682,3200,PYRAMIDAL,1,2
28931840181,244065,106202,4096,PYRAMIDAL,1,3
28526647118,335846,94755,4736,PYRAMIDAL,1,2
27375767585,302836,60385,2816,PYRAMIDAL,1,2
36852896228,320306,59334,4224,INTERNEURON,0,2
2263638346,248290,142398,512,PYRAMIDAL,1,4
30995429082,134215,152255,5248,PYRAMIDAL,1,5
2134666611,334381,99849,4224,PYRAMIDAL,1,2
1334487646,354056,82123,1536,PYRAMIDAL,1,2
2324363695,360761,132928,640,PYRAMIDAL,1,2
6772016826,146657,241479,3072,PYRAMIDAL,1,7
2834143448,353272,108643,4224,PYRAMIDAL,1,2
1684707204,381448,83637,1664,INTERNEURON,0,1
29401831729,370592,121842,2816,PYRAMIDAL,1,2
4829982981,404056,166162,2304,PYRAMIDAL,1,2
5820908266,433927,212677,256,INTERNEURON,0,2
29951851152,298038,139842,3072,PYRAMIDAL,1,3
4418175001,267785,179307,768,PYRAMIDAL,1,4
28539905231,273643,109059,3072,PYRAMIDAL,1,3
3911726134,383067,132032,4224,PYRAMIDAL,1,2
32991909035,198887,229318,4608,PYRAMIDAL,1,6
5202424337,217834,197451,384,PYRAMIDAL,1,5
32952093363,324713,229283,4736,PYRAMIDAL,1,4
4652653431,315970,164284,4480,PYRAMIDAL,1,3
7093165824,182207,258698,4864,PYRAMIDAL,1,7
590187536,292351,51303,384,INTERNEURON,0,0
4961523479,410962,184933,128,INTERNEURON,0,2
649702323,328901,56249,384,INTERNEURON,0,2
4698865343,393407,178988,896,INTERNEURON,0,2
73357964582,184295,111251,4992,INTERNEURON,0,4
35876643720,279002,64494,5248,PYRAMIDAL,1,2
5090959891,366305,201450,3968,PYRAMIDAL,1,3
4705712494,179073,196363,3712,PYRAMIDAL,1,6
38366640577,311997,120148,4096,INTERNEURON,0,3
40710846331,323033,194745,2432,INTERNEURON,0,4
6164616414,260378,215543,4608,INTERNEURON,0,5
4030168185,430062,155563,640,INTERNEURON,0,1
853035674,306903,75617,896,INTERNEURON,0,2
3442814567,256602,116931,4736,PYRAMIDAL,1,3
31612013575,306677,186116,2688,PYRAMIDAL,1,4
3518665873,367721,140163,2560,PYRAMIDAL,1,2
40416883251,218527,198492,5248,PYRAMIDAL,1,5
4738667114,273211,183652,256,INTERNEURON,0,4
5947120277,251300,226682,2048,PYRAMIDAL,1,5
7112774994,321742,245065,1536,PYRAMIDAL,1,4
28378549366,239780,80660,4608,PYRAMIDAL,1,2
4652900695,340062,192903,2176,PYRAMIDAL,1,3
1771408273,360578,101188,1408,PYRAMIDAL,1,2
11336816497,388639,107943,1408,INTERNEURON,0,1
4291614432,406555,190235,1152,PYRAMIDAL,1,2
42531004880,342116,254501,2304,PYRAMIDAL,1,4
3955456301,365627,168545,1280,INTERNEURON,0,3
101125256034,383784,150970,4992,INTERNEURON,0,0
37408128511,375881,95261,2304,INTERNEURON,0,2
74870162779,127980,159788,4992,INTERNEURON,0,6
96246917232,333588,270218,4864,PYRAMIDAL,1,5
45617277589,339808,78495,3328,INTERNEURON,0,2
5485595720,409635,211386,896,PYRAMIDAL,1,2
3198700826,377754,111145,1920,INTERNEURON,0,2
32225138900,355246,205856,2048,INTERNEURON,0,3
30202374918,385556,148687,3200,PYRAMIDAL,1,2
38115474472,202637,128816,4096,PYRAMIDAL,1,4
33865838734,226396,252823,3072,PYRAMIDAL,1,6
38195400935,410215,120544,2176,INTERNEURON,0,1
1729080661,395056,84248,896,INTERNEURON,0,1
40376409121,306829,192307,3200,PYRAMIDAL,1,4
2542165513,328784,114552,0,PYRAMIDAL,1,3
33796950699,341869,252979,1792,PYRAMIDAL,1,4
30096751295,273581,144164,4992,PYRAMIDAL,1,4
59187476477,428386,219978,2944,PYRAMIDAL,1,2
1771438295,349156,83328,2944,PYRAMIDAL,1,2
4087301768,397012,164040,3072,PYRAMIDAL,1,2
36242340885,341258,75821,3840,PYRAMIDAL,1,2
13884077417,409154,179000,3840,PYRAMIDAL,1,2
401485993,304461,60718,640,PYRAMIDAL,1,2
39002980889,179953,124397,3200,PYRAMIDAL,1,4
30824625880,262916,155422,3200,PYRAMIDAL,1,4
3996425322,285475,153766,4352,PYRAMIDAL,1,4
3004476990,227874,124024,2304,PYRAMIDAL,1,4
5290628570,239055,195187,4608,PYRAMIDAL,1,5
42877866769,259224,265579,2560,INTERNEURON,0,6
7154811259,276988,246924,2560,PYRAMIDAL,1,5
1494676154,346702,79376,1792,PYRAMIDAL,1,2
32965335666,256635,231716,2560,INTERNEURON,0,5
5902512845,192042,239686,3072,PYRAMIDAL,1,7
42344564962,417924,246080,2176,PYRAMIDAL,1,3
28045924308,318568,79408,1920,PYRAMIDAL,1,2
33429005975,216738,256896,4480,PYRAMIDAL,1,6
29106117297,242124,119548,3456,INTERNEURON,0,4
28045909614,315345,80483,2048,INTERNEURON,0,2
28818770065,360440,102962,2432,PYRAMIDAL,1,2
5901709980,232516,215554,384,INTERNEURON,0,5
4378563516,406316,195742,2176,PYRAMIDAL,1,2
4363919172,403478,156192,1280,INTERNEURON,0,2
4502948431,208107,190597,1664,PYRAMIDAL,1,5
42253105074,321054,246444,3584,INTERNEURON,0,5
73357337242,158236,131013,3840,INTERNEURON,0,4
38469971561,328271,144755,4992,INTERNEURON,0,3
55502286019,356916,110717,4992,INTERNEURON,0,2
25249714113,285337,259887,3712,PYRAMIDAL,1,5
4698296466,383013,169447,2432,PYRAMIDAL,1,2
39922960803,247012,183531,4864,PYRAMIDAL,1,5
3577041216,363001,161788,1920,PYRAMIDAL,1,3
5195825649,456306,190639,384,INTERNEURON,0,1
73203763922,355307,111445,4480,INTERNEURON,0,2
42771586593,141492,271735,4864,PYRAMIDAL,1,7
37103345919,403673,85776,2560,INTERNEURON,0,1
27739274114,294108,55171,4224,PYRAMIDAL,1,2
28833370988,357630,97179,2944,PYRAMIDAL,1,2
38115503567,194105,119297,4096,PYRAMIDAL,1,4
32792972069,347001,227332,3200,INTERNEURON,0,4
47024624888,212504,101048,4224,INTERNEURON,0,3
40241291830,214181,179550,4736,INTERNEURON,0,5
6221881402,222086,226960,4864,PYRAMIDAL,1,6
36445908189,338159,77941,2816,PYRAMIDAL,1,2
4590817632,216357,179349,384,INTERNEURON,0,5
4420993702,360616,164358,3200,PYRAMIDAL,1,3
2745207275,300250,125887,1920,PYRAMIDAL,1,3
4758613025,427198,203695,256,PYRAMIDAL,1,2
37766919248,209128,116444,2688,PYRAMIDAL,1,4
2861826117,306131,110414,4352,PYRAMIDAL,1,3
28599448500,337399,81146,4224,PYRAMIDAL,1,2
44728382854,310736,56149,3072,INTERNEURON,0,2
1990541441,375677,92828,1152,INTERNEURON,0,1
60494426145,333473,257642,2944,PYRAMIDAL,1,4
5188319652,233531,189368,1408,INTERNEURON,0,5
3399449626,273611,144267,2688,PYRAMIDAL,1,4
39554358765,133418,154920,3072,INTERNEURON,0,6
39554358765,129690,160539,2304,PYRAMIDAL,1,6
78978254560,220207,282073,4224,PYRAMIDAL,1,7
4603623639,160422,172341,128,INTERNEURON,0,6
99392847747,380671,99260,5120,INTERNEURON,0,1
38106873604,372638,115261,3072,INTERNEURON,0,2
39635059028,367749,160574,3072,INTERNEURON,0,3
31349210403,282953,178440,1920,PYRAMIDAL,1,4
28600163082,352945,95081,2816,PYRAMIDAL,1,2
83510552053,369637,152877,4992,INTERNEURON,0,3
1627574992,408229,85764,256,INTERNEURON,0,1
37882747944,203500,109703,2688,INTERNEURON,0,4
78414655959,344962,268156,4352,PYRAMIDAL,1,4
4519199338,261308,171181,1024,PYRAMIDAL,1,4
5507542569,196651,204681,3840,PYRAMIDAL,1,6
5288570230,166211,207561,0,PYRAMIDAL,1,6
90709823403,173465,104726,4736,PYRAMIDAL,1,0
30624577361,381072,157301,4352,PYRAMIDAL,1,2
41616384524,413581,224086,2304,PYRAMIDAL,1,3
32522386782,104664,213140,2304,PYRAMIDAL,1,7
2596598296,227394,124730,128,PYRAMIDAL,1,4
3723708087,407373,156553,640,PYRAMIDAL,1,2
31802132759,301606,196095,2560,PYRAMIDAL,1,4
6121834307,305115,229773,3328,INTERNEURON,0,5
357842575,307432,49660,256,INTERNEURON,0,2
2643657082,328403,119459,768,PYRAMIDAL,1,3
372691296,316510,52313,0,PYRAMIDAL,1,2
46971724836,369924,109849,4352,INTERNEURON,0,2
78242846835,429123,259848,4224,PYRAMIDAL,1,3
28990974111,294925,71431,4480,PYRAMIDAL,1,2
4800503033,404981,201211,1536,PYRAMIDAL,1,2
4626036197,331466,194857,1280,PYRAMIDAL,1,4
55822850960,372638,108799,4864,INTERNEURON,0,2
5642410660,316489,213506,1920,PYRAMIDAL,1,4
3803487761,163475,173660,2176,PYRAMIDAL,1,6
4393718356,413809,174074,1408,PYRAMIDAL,1,2
6937359726,203319,254485,1152,PYRAMIDAL,1,7
87914798831,175417,286098,4224,INTERNEURON,0,7
3226822404,335364,127900,2304,PYRAMIDAL,1,3
37853722343,206205,108750,2304,PYRAMIDAL,1,4
41235546648,341618,211734,4480,INTERNEURON,0,4
29324694396,249267,137672,5248,PYRAMIDAL,1,4
6125455355,396745,232109,2048,PYRAMIDAL,1,3
34026815336,254643,259191,2304,PYRAMIDAL,1,6
37243867512,255094,95823,3200,INTERNEURON,0,3
32031471046,231654,198949,3968,INTERNEURON,0,5
3575288553,345448,147095,5120,PYRAMIDAL,1,3
1844721372,348804,108368,128,PYRAMIDAL,1,2
2949986123,330979,125450,2176,PYRAMIDAL,1,3
2874237401,241439,124941,384,PYRAMIDAL,1,4
29207755258,228795,119742,2304,PYRAMIDAL,1,4
3499641299,228998,132284,2176,PYRAMIDAL,1,4
100490725495,127941,133026,4992,PYRAMIDAL,1,0
36095149039,289674,52265,4480,PYRAMIDAL,1,0
5071978641,246406,182733,4096,PYRAMIDAL,1,5
41644462221,385668,222197,2944,INTERNEURON,0,3
2294839471,337213,103438,3584,PYRAMIDAL,1,2
1638188509,297830,80809,1536,INTERNEURON,0,2
44830400954,314280,61419,3840,INTERNEURON,0,2
5434595610,212671,196825,3200,PYRAMIDAL,1,5
38629283153,321951,121071,4864,INTERNEURON,0,3
357871008,318821,56722,1280,PYRAMIDAL,1,2
32210407111,338125,203378,3456,PYRAMIDAL,1,3
45571970551,297715,65551,3200,INTERNEURON,0,2
2351228264,294652,118558,1536,PYRAMIDAL,1,3
5159191086,230846,189395,384,INTERNEURON,0,5
29440524730,246541,122537,3584,INTERNEURON,0,4
28060189045,315968,88190,3840,PYRAMIDAL,1,2
33271227475,311194,231003,3456,PYRAMIDAL,1,4
1333261412,300290,104499,1536,PYRAMIDAL,1,3
5492181921,173893,237276,256,PYRAMIDAL,1,7
15383716977,360203,237407,896,INTERNEURON,0,4
14332750902,312034,196190,3712,PYRAMIDAL,1,4
5976525158,251335,229495,1664,PYRAMIDAL,1,5
72085021829,424474,74458,4224,INTERNEURON,0,1
4069592157,268287,174468,1920,PYRAMIDAL,1,4
4404435634,279115,191391,256,PYRAMIDAL,1,5
30129881468,386139,141354,2048,INTERNEURON,0,2
4533012397,212542,192742,4992,PYRAMIDAL,1,5
38625281646,224404,126969,3968,INTERNEURON,0,4
6327066493,320626,235087,1920,PYRAMIDAL,1,4
5803342892,350565,211508,896,INTERNEURON,0,3
30546213118,216296,159768,3712,PYRAMIDAL,1,5
31451869923,288069,186118,3584,PYRAMIDAL,1,4
810925730,366812,97368,512,PYRAMIDAL,1,2
2453275833,284848,110198,1792,INTERNEURON,0,3
5164550020,394983,188094,640,INTERNEURON,0,2
6170412562,442851,227677,256,INTERNEURON,0,2
3181646591,307495,127461,1536,INTERNEURON,0,3
3850896960,292372,157282,1920,PYRAMIDAL,1,4
32238455094,311375,201324,2432,PYRAMIDAL,1,4
1697906518,329625,101964,0,PYRAMIDAL,1,2
5937673326,441588,211792,1024,INTERNEURON,0,2
4260193331,355298,190335,256,PYRAMIDAL,1,3
33955298955,294738,254682,3328,PYRAMIDAL,1,5
49360668047,413570,186755,4096,PYRAMIDAL,1,2
30534036612,275904,156921,2432,PYRAMIDAL,1,4
3870871266,453794,152788,128,INTERNEURON,0,1
6146962623,187110,231596,1664,PYRAMIDAL,1,6
59565963320,428935,230079,3328,PYRAMIDAL,1,2
38057757085,213180,123093,4096,PYRAMIDAL,1,4
55577014606,424307,117141,3328,INTERNEURON,0,1
78628780859,215921,276674,3968,PYRAMIDAL,1,7
6568186868,152677,239563,256,PYRAMIDAL,1,7
43065899797,222772,267610,4608,INTERNEURON,0,7
6430938176,387013,229232,1152,INTERNEURON,0,3
37714181143,371860,120779,3712,PYRAMIDAL,1,2
1827039429,257067,81714,2816,PYRAMIDAL,1,3
2440295429,331440,100424,2944,PYRAMIDAL,1,2
37911979774,200734,119582,4352,PYRAMIDAL,1,4
38559067111,412877,132130,2688,INTERNEURON,0,1
51816132221,258928,266749,4352,PYRAMIDAL,1,6
31499046371,409536,182783,1920,INTERNEURON,0,2
58881835746,427262,213305,3712,PYRAMIDAL,1,2
74142213737,116368,150643,4096,PYRAMIDAL,1,6
43425974996,115802,276929,4864,INTERNEURON,0,7
4303207108,290991,198869,768,PYRAMIDAL,1,4
4157795383,340664,159505,4864,PYRAMIDAL,1,3
28279627832,340695,86988,2048,INTERNEURON,0,2
4100617990,343858,200554,1280,PYRAMIDAL,1,3
78297074918,312177,263067,5248,INTERNEURON,0,5
5133347133,302673,226698,1920,PYRAMIDAL,1,5
6152277385,331081,228472,1536,PYRAMIDAL,1,4
41441932820,415890,217539,2048,INTERNEURON,0,2
4472637539,180655,156941,2688,PYRAMIDAL,1,5
78297074918,311838,263605,4992,INTERNEURON,0,5
4822127332,177413,172792,4096,PYRAMIDAL,1,5
882090316,317368,58908,896,INTERNEURON,0,2
32837446342,320028,254583,3456,PYRAMIDAL,1,5
6140334626,401136,220864,2048,PYRAMIDAL,1,3
4464226583,335573,178534,1152,INTERNEURON,0,3
29050706557,318343,89303,4096,PYRAMIDAL,1,2
3282816141,287231,134721,2176,PYRAMIDAL,1,3
6485559790,288765,237398,2304,PYRAMIDAL,1,5
5383125923,396162,212784,384,PYRAMIDAL,1,3
5281664524,416259,197241,128,INTERNEURON,0,2
83249194303,389961,144346,4608,PYRAMIDAL,1,2
32580994930,112915,216807,3200,PYRAMIDAL,1,7
5005003829,412401,181370,1920,INTERNEURON,0,2
30621102246,279317,157359,4480,PYRAMIDAL,1,4
4576144685,207735,172543,256,INTERNEURON,0,5
38322428970,294330,125026,4352,INTERNEURON,0,3
4131659687,413407,170066,1152,PYRAMIDAL,1,2
38218280396,196294,112921,3584,PYRAMIDAL,1,4
3863878140,252429,139467,3712,PYRAMIDAL,1,4
5612756190,308586,207837,896,PYRAMIDAL,1,4
3532288578,303107,194654,256,PYRAMIDAL,1,4
5610302956,235840,216230,3328,PYRAMIDAL,1,5
36037065890,294055,45528,3072,INTERNEURON,0,0
29925423252,370090,130366,2816,INTERNEURON,0,2
39490508916,401937,177897,2304,PYRAMIDAL,1,2
4552942229,402210,189415,1536,PYRAMIDAL,1,2
28727878436,228145,121180,3200,PYRAMIDAL,1,4
29732047770,228912,128489,4480,PYRAMIDAL,1,4
31193476589,413923,174011,1664,PYRAMIDAL,1,2
28264471684,327980,93762,4736,PYRAMIDAL,1,2
3876114143,161466,149353,896,PYRAMIDAL,1,5
41992228103,313859,241356,3712,PYRAMIDAL,1,5
6270371417,374165,220301,1024,INTERNEURON,0,3
31032251720,377567,167363,3072,INTERNEURON,0,3
