id,x,y,z,type,excitation_type
29,31438.829,24738.514,44077.377,KC,1
37365,96904.893,61366.184,50713.348,sensory,1
40045,81799.810,64653.101,31272.030,sensory,1
40152,64175.046,66778.249,38785.140,sensory,1
677717,31859.599,23931.805,45046.390,KC,1
766246,12513.189,51809.971,48205.359,sensory,1
858479,42081.739,72404.547,45932.228,DN-SEZ,0
865151,43504.939,75940.237,53569.733,DN-SEZ,0
867393,37699.264,49126.047,36561.541,PN,1
869360,42850.582,70112.597,46860.688,DN-SEZ,0
891237,41975.335,82220.550,167690.510,sensory,1
900032,11559.397,53516.056,46187.270,sensory,1
902038,11742.104,54788.565,43756.175,sensory,1
902877,12099.755,51582.726,48316.906,sensory,1
945309,33820.017,69056.509,28996.144,sensory,1
946481,12545.231,54177.471,44576.416,sensory,1
992646,63500.260,75842.302,44164.654,DN-SEZ,0
1011675,66679.501,62281.314,43499.048,sensory,1
1042538,51099.224,79520.293,138620.821,ascending,1
1065967,49927.288,47243.557,59232.323,DN-VNC,1
1137946,22420.994,47072.439,56098.484,PN-somato,1
1141813,22110.618,40543.006,57736.550,PN-somato,1
1347886,72182.875,72880.603,38650.578,sensory,1
1351125,68390.769,70217.395,33452.369,sensory,1
1367171,68778.720,63882.802,33893.237,sensory,1
1375101,67511.810,66295.109,34313.472,sensory,1
1377586,68102.037,64562.402,34168.262,sensory,1
1391179,65431.893,65150.023,38688.571,sensory,1
1392771,66179.256,63415.325,39017.739,sensory,1
1395971,65044.217,65576.395,37445.212,sensory,1
1398253,64571.738,64205.906,41173.735,sensory,1
1400725,64803.223,65238.536,39777.606,sensory,1
1405493,63257.964,66593.208,40526.282,sensory,1
1406463,67010.706,65091.107,35568.210,sensory,1
1414206,68186.574,65682.750,33197.330,sensory,1
1415168,68005.459,68190.637,33082.420,sensory,1
1419315,62275.018,71372.145,38541.147,sensory,1
1427012,69585.749,68249.585,32288.281,sensory,1
1428271,69266.571,66520.785,30881.595,sensory,1
1429969,67810.580,66540.683,32391.738,sensory,1
1431256,69491.909,66906.402,29823.460,sensory,1
1432836,69653.070,66059.138,30639.896,sensory,1
1435466,65438.051,67525.576,34823.172,sensory,1
1591270,52509.927,52762.177,54228.035,pre-DN-VNC,3
1591351,57809.465,56892.084,55713.861,PN,1
1622901,71983.598,59356.966,64046.972,DN-VNC,1
1646076,64937.547,36944.178,45282.123,pre-DN-VNC,3
1678567,74844.383,52169.199,54137.368,DN-VNC,1
1679034,77743.550,51521.478,51827.029,pre-DN-VNC,3
1690576,58619.683,80802.116,136877.528,ascending,1
1706716,74325.883,64124.556,33193.282,sensory,1
1709802,72248.721,67219.584,32223.742,sensory,1
1715990,66642.731,65758.588,42068.471,sensory,1
1805406,22246.655,42280.704,56328.652,UNKNOWN,1
1805418,31995.304,35556.102,57111.839,pre-DN-SEZ,3
1805669,31698.327,38564.479,51497.121,pre-DN-VNC,3
1856512,11884.489,54290.109,43385.861,sensory,1
1868538,40905.282,36096.311,48116.616,pre-DN-VNC,3
1869592,20974.611,29738.568,63181.244,UNKNOWN,1
1924051,69863.657,72915.167,43212.794,DN-SEZ,0
1961182,61245.241,32075.136,51660.208,pre-DN-VNC,3
1980134,66981.669,64764.324,97664.355,DN-VNC,1
2123422,65902.094,80681.676,116970.410,ascending,1
2138427,54119.988,49508.338,46210.110,RGN,1
2142817,68148.777,23250.957,44296.995,pre-DN-SEZ,3
2200028,96573.397,60565.331,53321.154,sensory,1
2204467,87769.140,38184.579,70563.932,PN,1
2206279,96953.225,62060.699,49755.145,sensory,1
2209091,95943.712,59449.402,52509.121,sensory,1
2215247,96496.024,61046.147,51677.887,sensory,1
2215447,96580.541,60617.768,52159.577,sensory,1
2215622,96585.356,61223.248,51492.504,sensory,1
2216131,96639.261,61687.932,49700.530,sensory,1
2216187,95930.501,59491.376,53434.060,sensory,1
2216445,96646.092,61106.057,51337.129,sensory,1
2260755,48750.586,35828.381,34542.356,RGN,1
2283495,48100.208,29981.642,31130.947,RGN,1
2284021,54233.738,54167.875,34097.330,sensory,1
2340336,49653.650,53715.219,32320.515,sensory,1
2355126,50985.775,28139.303,31696.112,RGN,1
2357110,47892.727,32955.212,32193.742,RGN,1
2369444,71576.273,25470.641,41867.390,LHN,2
2379529,84607.091,28700.711,61624.265,LHN,2
2379544,82376.141,27612.121,61836.639,UNKNOWN,1
2432564,46103.936,69941.186,37274.970,PN,1
2438653,73080.306,29180.881,51142.843,pre-DN-VNC,3
2439067,73493.169,30297.272,54675.290,LHN,2
2439134,80329.065,25026.234,54962.177,LHN,2
2439150,78868.149,23457.534,52363.628,LHN,2
2456826,49386.037,53967.862,32252.478,sensory,1
2504517,45720.306,34067.128,52044.057,pre-DN-VNC,3
2505266,42166.132,38065.826,52123.787,PN-somato,1
2506050,39626.722,25111.760,37149.924,MBIN,1
2511238,50682.711,77291.079,116640.055,ascending,1
2512602,16265.379,36000.287,68426.297,PN,1
2532841,12450.327,53190.109,47386.101,sensory,1
2544902,12567.494,53228.698,46393.045,sensory,1
2552701,12861.013,52650.637,47946.818,sensory,1
2557644,36567.799,63880.760,48967.573,DN-SEZ,0
2568465,73072.737,57300.089,51274.000,PN,1
2568522,66218.733,47256.338,49034.710,PN,1
2571761,28187.800,59850.560,30990.538,sensory,1
2582391,28984.861,61927.197,30656.540,sensory,1
2584838,25103.827,64205.700,31443.548,sensory,1
2597151,72137.359,23814.013,42848.154,pre-DN-VNC,3
2608843,26394.619,63810.729,28527.830,sensory,1
2610744,80536.106,65265.327,33803.533,sensory,1
2611805,76670.753,62463.622,34333.599,sensory,1
2612527,73665.015,53051.497,48669.469,PN,1
2619565,58685.529,80632.251,124420.443,ascending,1
2628785,53788.216,41134.864,44914.283,PN,1
2648254,37591.544,50934.943,52339.898,DN-SEZ,0
2650887,43722.142,36839.179,43481.566,pre-DN-VNC,3
2652641,85326.086,47564.768,60222.961,UNKNOWN,1
2655798,33852.759,42303.188,46083.345,DN-SEZ,0
2659386,48606.352,34309.927,33020.143,RGN,1
2659504,51953.478,33904.041,51821.773,pre-DN-VNC,3
2663649,30118.520,30062.773,47315.415,UNKNOWN,1
2667061,32995.380,27810.554,44373.794,CN,2
2667980,45911.915,33567.899,37505.407,UNKNOWN,1
2669331,46834.921,29619.714,40696.881,UNKNOWN,1
2669844,55861.066,47914.450,67549.309,DN-VNC,1
2670619,39499.538,40678.371,46008.708,DN-SEZ,0
2772093,21830.037,36346.770,51673.125,pre-DN-VNC,3
2775707,19857.986,28802.913,60873.585,PN,1
2775943,17355.826,31854.624,63597.377,PN,1
2776773,21238.464,21574.076,55787.162,LN,0
2784471,43735.799,76980.863,112436.249,ascending,1
2797480,70424.690,38162.981,54834.484,pre-DN-VNC,3
2816457,52060.260,80054.411,128229.077,ascending,1
2842451,17764.503,38335.062,50864.258,UNKNOWN,1
2846555,22638.998,38894.366,55942.038,PN-somato,1
2852273,49144.997,30064.065,30980.106,RGN,1
2854715,26025.793,24752.706,40808.254,UNKNOWN,1
2878185,17725.984,39304.650,49899.754,UNKNOWN,1
2881070,21709.620,37802.557,52735.674,PN-somato,1
2885630,20921.960,45626.319,53189.522,PN-somato,1
2910892,87819.462,47774.160,55024.240,PN-somato,1
2911847,31993.602,41827.708,50942.138,PN-somato,1
2914206,23308.106,19009.509,55980.518,LHN,2
2920061,42403.150,23521.722,47211.014,LN,0
2920554,34625.702,24068.728,45796.021,LN,0
2921933,22920.571,22627.076,59458.891,LN,0
2932028,23065.855,21888.594,52100.403,LHN,2
2935173,24726.824,23048.887,44716.452,LHN,2
2935198,26870.035,19334.749,46445.057,LN,0
2963280,24729.947,26346.881,49266.232,LHN,2
2964760,80263.580,33613.612,48005.593,pre-DN-VNC,3
2966602,72725.094,27527.100,39779.542,MB-FBN,3
2979486,72413.270,29434.990,42696.138,LHN,2
2979675,83278.971,31600.774,51969.656,pre-DN-VNC,3
2988292,79275.732,33652.235,57591.445,pre-DN-VNC,3
3002410,27446.277,42054.665,44530.842,PN,1
3009700,38688.228,47888.866,57219.275,DN-VNC,1
3010486,33571.900,27131.919,46948.429,pre-DN-VNC,3
3021609,53059.917,34079.768,52300.701,pre-DN-VNC,3
3027876,40337.988,33308.609,38093.627,DN-SEZ,0
3032520,66682.802,86546.069,47120.563,sensory,1
3036249,65371.638,90614.923,60920.128,sensory,1
3043970,63423.377,27361.625,48055.288,UNKNOWN,1
3044500,64495.814,38168.274,48628.330,DN-SEZ,0
3046503,59262.141,31346.692,36586.173,RGN,1
3048606,62835.589,54061.874,74531.132,DN-VNC,1
3050645,65450.655,88665.602,54006.332,sensory,1
3054101,67133.961,81141.671,48521.675,sensory,1
3058132,39486.075,36043.073,47156.094,pre-DN-VNC,3
3060480,86015.079,35167.921,55276.060,pre-DN-VNC,3
3061422,66376.722,30998.263,46074.881,UNKNOWN,1
3071301,36008.707,79412.834,44966.938,sensory,1
3093284,58118.444,80850.396,127288.756,ascending,1
3122533,18219.298,38812.358,54006.275,UNKNOWN,1
3123905,36177.286,86501.680,48732.919,sensory,1
3149791,43727.896,47363.832,50618.068,pre-DN-VNC,3
3157405,61813.610,33808.958,38422.659,MB-FBN,3
3158085,34816.810,21393.907,34944.662,pre-DN-VNC,3
3158123,68457.335,23024.497,45838.750,LHN,2
3158543,82054.913,62563.353,32978.836,sensory,1
3163105,20906.098,27235.608,53478.246,UNKNOWN,1
3166745,19738.748,44310.466,55558.622,UNKNOWN,1
3166836,22449.177,35745.711,53534.809,UNKNOWN,1
3167039,17553.510,32175.239,51026.248,UNKNOWN,1
3180681,23127.988,38643.786,55237.633,pre-DN-SEZ,3
3182103,20242.999,41190.967,51761.002,pre-DN-SEZ,3
3192952,30264.862,66965.120,29286.028,sensory,1
3199456,37982.777,79834.595,47841.672,sensory,1
3220616,46948.654,76652.022,103641.929,ascending,1
3232277,24132.895,31176.562,52891.040,CN,2
3232808,30638.226,38958.824,54346.859,LHN,2
3234817,30631.500,25724.237,41338.388,LN,0
3235409,19138.718,29557.628,49833.862,UNKNOWN,1
3251140,19231.359,40734.394,53263.099,UNKNOWN,1
3267019,67767.594,88164.692,48286.565,sensory,1
3272218,37742.417,31049.171,43998.239,UNKNOWN,1
3276003,35605.939,21458.407,33423.234,pre-DN-VNC,3
3281684,57654.179,35054.338,35751.163,RGN,1
3299214,44896.802,30695.051,31461.741,MBON,2
3347708,31296.284,28678.952,38445.786,KC,1
3347834,31790.299,24970.419,42071.880,KC,1
3410499,78436.738,64406.290,32450.068,sensory,1
3410506,78542.556,60040.593,33689.556,sensory,1
3414508,40709.100,49190.573,37054.508,DN-SEZ,0
3420915,60450.081,59972.096,43799.171,PN,1
3436420,51951.641,50072.166,38693.318,DN-SEZ,0
3450442,76763.875,54741.396,46443.117,PN,1
3450751,70705.700,45904.806,47508.713,PN,1
3464773,76912.045,61946.961,33875.265,sensory,1
3465659,78243.633,65223.374,34757.624,sensory,1
3486381,75744.641,44988.074,48206.835,PN,1
3486867,61705.902,68990.115,49504.448,DN-SEZ,0
3486950,69089.039,71142.081,47513.103,UNKNOWN,1
3487306,27419.507,60533.612,34174.098,sensory,1
3497901,30852.951,24768.097,45084.890,KC,1
3498479,65691.229,49829.874,38603.310,DN-SEZ,0
3511996,81860.814,64303.212,34153.900,sensory,1
3522293,30723.418,25353.102,42800.849,KC,1
3538129,37855.539,42323.745,42423.449,PN,1
3539170,72752.479,65036.212,46988.166,DN-SEZ,0
3543931,59040.629,42925.918,43083.848,PN,1
3547397,76559.874,60502.089,34238.934,sensory,1
3556191,34286.683,63300.912,30038.716,sensory,1
3561724,50924.596,30335.818,32098.316,RGN,1
3562954,42519.436,86898.739,57923.158,sensory,1
3564452,47350.063,72494.617,116356.109,ascending,1
3571478,62035.439,77389.954,115838.738,ascending,1
3586984,78194.043,63899.548,35697.634,sensory,1
3587612,30852.191,25768.638,44527.063,KC,1
3592997,79768.527,63591.439,32823.005,sensory,1
3595837,62419.062,59385.433,88417.340,DN-VNC,1
3598000,62266.096,58619.467,91949.114,DN-VNC,1
3608397,78914.536,62055.914,36746.625,sensory,1
3609202,79818.663,63121.601,36850.908,sensory,1
3620633,47890.440,46280.490,65737.925,DN-VNC,1
3622234,47553.479,59882.338,41816.824,PN,1
3639968,79631.308,62910.062,36590.967,sensory,1
3650006,74994.470,53610.810,53288.889,PN,1
3650600,27625.020,59907.274,33751.006,sensory,1
3652587,73502.276,64807.342,41405.019,sensory,1
3664102,29895.687,29096.424,40554.306,KC,1
3690921,27935.096,42814.717,45803.812,PN,1
3694515,81387.128,62445.920,32207.410,sensory,1
3707204,29325.073,21408.026,43516.076,UNKNOWN,1
3708875,81114.748,62573.549,32892.550,sensory,1
3709977,52588.839,49786.507,52145.044,PN,1
3712893,49679.321,48282.051,49339.977,PN,1
3716797,80175.526,62689.549,34125.255,sensory,1
3726990,44071.785,21744.178,41280.083,UNKNOWN,1
3727004,43982.906,22492.758,35681.534,RGN,1
3727026,45368.478,24402.389,37283.647,RGN,1
3729496,48563.009,57799.837,46562.904,DN-SEZ,0
3729504,45853.894,35184.278,29962.558,PN,1
3732322,36466.324,70807.953,40576.117,DN-SEZ,0
3736500,68074.385,66428.886,46101.601,UNKNOWN,1
3756659,29135.977,39074.312,47599.375,PN,1
3762317,55895.579,56995.294,43992.594,DN-SEZ,0
3762787,45424.625,21445.503,36653.039,RGN,1
3764792,44641.873,43305.490,55203.923,DN-VNC,1
3765728,31309.469,22312.205,40875.135,UNKNOWN,1
3765735,33600.438,29426.381,43217.293,pre-DN-VNC,3
3768025,81896.471,64399.104,34438.422,sensory,1
3771794,79938.125,62231.600,34907.134,sensory,1
3774568,80739.030,64656.808,33575.000,sensory,1
3790004,25268.186,64070.547,29620.929,sensory,1
3793681,47958.982,30299.136,26858.888,PN,1
3793760,40801.337,23342.816,38003.236,PN-somato,1
3794023,38884.287,21367.458,46883.307,LHN,2
3795424,65324.040,78100.684,128792.976,sensory,1
3795498,41747.763,63908.364,42848.087,sensory,1
3797420,58444.669,72707.607,44121.061,DN-SEZ,0
3805641,32613.886,60479.587,39104.505,LN,0
3806573,28400.964,57913.579,39655.304,LN,0
3806652,32724.873,63227.818,49608.171,DN-SEZ,0
3813487,52051.801,50148.640,55146.716,UNKNOWN,1
3813723,25304.600,61526.237,32699.115,sensory,1
3814175,25197.415,23560.687,45724.253,LHN,2
3814635,33457.797,50001.612,48540.577,PN,1
3814651,78930.965,25541.897,49750.659,LHN,2
3814701,76276.030,39148.418,56286.535,DN-SEZ,0
3814853,29246.253,28877.568,49411.686,LHN,2
3815483,20263.942,24958.700,52524.076,LHN,2
3819157,74917.139,28352.697,54694.951,KC,1
3819171,73527.211,27927.204,53294.280,KC,1
3819859,85832.683,35496.255,60712.367,UNKNOWN,1
3820148,57874.631,24324.901,44733.105,LN,0
3822523,35581.735,64149.209,41572.200,sensory,1
3827211,27397.739,62274.790,29853.002,sensory,1
3840345,28292.863,63439.375,33193.425,sensory,1
3844799,33597.997,50489.879,50051.519,PN,1
3844961,40904.154,46502.381,47643.713,PN,1
3848843,42175.135,48190.682,53405.843,PN,1
3862443,32602.182,36168.424,50570.338,PN-somato,1
3865952,26819.806,62069.640,30402.982,sensory,1
3869488,29261.870,40378.115,46686.794,PN,1
3872653,25371.297,62579.575,28455.212,sensory,1
3882998,59951.258,39302.484,52401.226,DN-SEZ,0
3885215,27668.171,62894.100,31159.649,sensory,1
3886356,64884.425,36721.572,41664.107,MBIN,1
3890028,40864.539,23013.215,37243.563,MBIN,1
3893195,26072.142,60683.957,29834.676,sensory,1
3896629,24706.931,61627.058,29441.354,sensory,1
3913613,44769.132,26716.949,51925.346,LN,0
3913620,33191.124,31926.347,43244.257,CN,2
3913629,26441.685,30434.591,53260.283,LHN,2
3915835,65437.334,75615.155,101537.165,sensory,1
3925724,60311.743,23460.004,39580.500,RGN,1
3926438,63376.210,26290.695,41950.790,RGN,1
3926669,65613.517,26044.425,39733.665,RGN,1
3926904,59361.751,20842.294,38806.001,RGN,1
3928522,62229.508,22059.908,42692.475,RGN,1
3928574,67311.184,23831.518,40087.346,RGN,1
3928652,67032.596,23349.853,40024.414,RGN,1
3930411,23541.973,22992.185,53046.487,LHN,2
3931398,67916.500,25740.355,44233.353,PN-somato,1
3932136,24623.228,24842.423,50154.241,LHN,2
3944330,56692.907,51056.934,41692.897,DN-SEZ,0
3944626,65908.552,42331.110,48396.936,DN-SEZ,0
3945136,52486.862,34790.545,38084.147,pre-DN-VNC,3
3945225,63394.295,34062.060,33298.367,PN,1
3945232,61969.450,46219.396,37887.262,PN,1
3945246,58080.442,29794.201,36235.449,LN,0
3945394,61960.639,35620.550,32744.475,PN,1
3945454,59524.285,45126.079,38783.202,PN,1
3945756,63015.726,30541.482,44836.380,pre-DN-VNC,3
3946166,57997.051,49638.777,73912.582,DN-VNC,1
3946364,75809.560,22912.395,50109.776,UNKNOWN,1
3946432,81646.099,24893.305,54987.667,LHN,2
3946569,82171.117,26662.056,54911.088,LHN,2
3954014,24712.694,63412.997,27828.752,sensory,1
3958234,26190.487,62307.574,32867.482,sensory,1
3963891,26193.578,61090.751,32149.787,sensory,1
3966683,28254.084,62345.373,33427.138,sensory,1
3979181,63931.696,56550.614,63594.658,DN-VNC,1
3980315,26446.172,62746.475,31942.304,sensory,1
3985829,26310.191,64351.043,29654.016,sensory,1
3991518,55560.845,45559.888,51022.069,PN,1
4017089,25578.337,64019.595,28589.359,sensory,1
4017464,29554.629,44440.462,43739.171,pre-DN-VNC,3
4022539,37830.416,32601.142,31761.156,MBON,2
4023881,26424.345,64124.513,29905.348,sensory,1
4030526,36716.997,70161.860,47053.722,sensory,1
4044654,32094.853,67322.859,41379.432,sensory,1
4059758,34635.666,70609.904,47447.479,sensory,1
4061049,39104.850,79420.644,160293.421,sensory,1
4067286,40926.899,30917.471,53284.940,LHN,2
4073353,28435.564,60630.519,32707.092,sensory,1
4076389,25914.903,59074.549,31085.131,sensory,1
4096703,33959.326,69078.436,44576.129,sensory,1
4097554,27859.247,64696.437,36034.689,sensory,1
4099900,25756.007,22061.232,44691.390,LHN,2
4101295,24894.950,22891.212,51875.581,LN,0
4101621,28022.221,22387.054,45685.257,LHN,2
4102413,22817.509,22254.467,55077.719,LN,0
4103336,28802.135,22400.702,33946.269,MB-FBN,3
4108016,78395.407,42764.553,51900.202,PN,1
4108720,25513.003,22560.194,49920.516,LHN,2
4110483,67762.571,72181.657,98958.512,DN-VNC,1
4114133,30174.291,24996.200,46057.899,MB-FBN,3
4116174,46726.646,63481.673,45453.334,DN-SEZ,0
4117305,74432.589,30284.671,45941.897,KC,1
4119387,30145.570,51047.747,42976.606,PN,1
4127096,32663.850,39086.391,56255.390,pre-DN-VNC,3
4127707,22511.988,22143.327,59404.528,LHN,2
4127911,18021.053,39972.188,54745.988,UNKNOWN,1
4127926,32166.011,32701.754,49437.923,pre-DN-VNC,3
4127938,19126.888,38991.853,55993.435,UNKNOWN,1
4127944,22080.160,31453.182,53040.659,UNKNOWN,1
4128002,39358.800,33170.273,47504.971,PN-somato,1
4130960,18359.020,40404.035,52953.102,PN-somato,1
4134539,73692.310,32520.384,45313.018,KC,1
4142619,25279.249,48912.758,44949.243,pre-DN-VNC,3
4144377,26833.426,47209.788,43107.248,MB-FBN,3
4152020,31037.056,20385.674,50183.659,UNKNOWN,1
4152272,26476.437,45412.751,41799.092,MB-FBN,3
4154421,78149.273,42032.964,52776.155,PN,1
4173633,24935.024,45769.451,43532.293,pre-DN-VNC,3
4180774,26939.543,47392.484,43770.962,MB-FBN,3
4185530,28778.902,47861.727,51538.330,PN-somato,1
4188290,61403.751,53484.670,71979.492,DN-VNC,1
4188325,27158.715,46938.114,43847.675,pre-DN-VNC,3
4190567,34736.121,39698.371,42214.923,MB-FBN,3
4195012,44541.880,33766.947,37335.746,MBON,2
4199033,39788.291,35417.455,37542.537,MB-FBN,3
4201020,37308.909,42325.517,44155.985,PN-somato,1
4201555,40095.709,38469.649,43202.212,MB-FBN,3
4206755,52980.986,75865.111,96861.427,ascending,1
4214582,41282.555,34051.744,32739.625,CN,2
4215611,46907.323,39262.351,39778.622,DN-SEZ,0
4227304,31335.579,28462.883,40015.561,KC,1
4227544,32743.758,27937.498,39352.577,KC,1
4227831,36495.155,34376.817,32462.067,UNKNOWN,1
4227880,31002.407,38300.886,44394.349,pre-DN-VNC,3
4228105,30456.367,38260.652,43127.457,pre-DN-VNC,3
4228119,42689.603,31589.225,33686.597,UNKNOWN,1
4229950,29260.714,28108.242,41266.180,KC,1
4230061,30954.520,28799.414,39226.710,KC,1
4230739,31020.633,29657.003,38971.689,KC,1
4230749,43896.235,33055.595,36981.305,MBON,2
4234009,38057.740,33167.385,46516.717,MBON,2
4234016,29403.023,40000.841,46870.588,MB-FFN,1
4234559,44461.817,36252.728,39322.159,UNKNOWN,1
4235139,30014.829,32849.335,35452.778,MBIN,1
4241192,32404.326,27026.004,37954.661,KC,1
4241237,37043.605,35361.091,33947.627,MBON,2
4247099,30976.528,57827.102,41278.211,LN,0
4260935,76495.922,40655.341,53973.077,PN,1
4274518,72147.746,49068.648,47197.726,pre-DN-VNC,3
4279887,79929.763,27986.257,66800.189,LHN,2
4311241,62157.079,43548.792,42064.090,pre-DN-VNC,3
4311586,53000.760,41372.604,47860.715,PN,1
4319395,26101.582,23098.805,53429.043,LHN,2
4324479,76113.598,57250.422,50194.933,pre-DN-VNC,3
4324567,75893.075,53115.399,50493.436,pre-DN-VNC,3
4324898,29043.863,52828.578,46405.179,PN,1
4327684,31425.816,48749.042,42518.828,PN,1
4337398,27043.891,45727.276,41678.621,MB-FBN,3
4338596,68042.158,76878.238,44525.956,sensory,1
4346154,28107.949,30314.266,36287.059,UNKNOWN,1
4354933,76539.422,40756.626,49146.192,PN,1
4363883,64062.301,76113.301,100195.267,sensory,1
4379508,64082.572,23571.500,49634.215,LHN,2
4379603,78310.579,25766.762,55565.205,LHN,2
4381129,53850.312,42470.221,37387.166,MBIN,1
4381377,53530.985,31009.338,40987.774,MBIN,1
4390116,25476.231,48879.652,45056.227,pre-DN-VNC,3
4391317,78968.364,25416.707,56406.576,LHN,2
4391978,33394.046,51411.739,45975.201,PN,1
4393026,67711.149,32609.107,51484.644,LHN,2
4393049,31284.395,41747.413,45308.991,PN,1
4393350,45589.269,40229.663,50635.903,PN-somato,1
4398543,71840.872,28177.794,53527.036,CN,2
4400767,57303.316,36176.898,35726.457,RGN,1
4401350,76227.802,36093.530,41937.250,MBON,2
4408362,74115.361,41701.155,46588.847,UNKNOWN,1
4408369,65414.437,38349.867,40252.931,UNKNOWN,1
4408397,64128.257,37199.455,41246.596,MB-FBN,3
4409374,57066.100,38229.357,43431.376,UNKNOWN,1
4411505,74261.962,31800.421,47170.599,KC,1
4411542,31543.227,37092.927,39176.601,CN,2
4411688,43167.428,27103.416,32508.504,MB-FBN,3
4412036,75086.542,31657.652,47078.396,KC,1
4412315,74114.344,32486.656,46257.886,KC,1
4414163,62701.936,32685.078,35471.209,MBIN,1
4414184,44202.470,31883.586,30891.500,MBIN,1
4414426,31216.343,24742.435,42059.852,KC,1
4415241,31976.002,28358.869,37139.798,KC,1
4422289,69346.061,29427.412,56750.338,LHN,2
4433197,56631.268,35436.902,38418.237,UNKNOWN,1
4433960,74424.027,41220.643,46716.242,CN,2
4444354,31164.509,28104.146,38831.586,KC,1
4453485,58082.273,32257.172,35658.328,RGN,1
4473922,43274.665,29967.982,35229.089,MB-FBN,3
4493199,76211.147,42671.532,48471.471,PN,1
4506509,58109.332,31122.751,36309.297,RGN,1
4507955,41686.986,69500.018,75063.099,MB-FFN,1
4514494,31381.014,29860.102,31626.932,MB-FBN,3
4515496,29164.815,38995.761,44085.260,UNKNOWN,1
4518546,75770.533,31688.588,48310.579,KC,1
4523584,59429.820,38565.781,38463.595,RGN,1
4523803,57013.566,43488.746,38480.528,RGN,1
4541081,45621.014,71804.934,46247.156,DN-SEZ,0
4555763,49832.006,76320.883,100133.112,ascending,1
4570270,80959.189,27775.725,66969.138,LN,0
4575178,32786.715,31481.953,30604.900,CN,2
4591713,47032.630,39375.830,43887.426,pre-DN-VNC,3
4595609,61814.821,77476.822,106126.473,ascending,1
